ticker,name,exchange,is_etf,security_type,source
EYE,"National Vision Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
EYPT,"EyePoint, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
EZGO,EZGO Technologies Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
EZPW,"EZCORP, Inc. - Class A Non-Voting Common Stock",NASDAQ,False,common,nasdaqtrader
EZRA,"Reliance Global Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
F,Ford Motor Company Common Stock,N,False,common,nasdaqtrader
F-PB,"Ford Motor Company 6.20% Notes due June 1, 2059",N,False,preferred,nasdaqtrader
F-PC,"Ford Motor Company 6% Notes due December 1, 2059",N,False,preferred,nasdaqtrader
F-PD,"Ford Motor Company 6.500% Notes due August 15, 2062",N,False,preferred,nasdaqtrader
FA,First Advantage Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
FABC,"Fabric.AI, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FAC,Factorial Energy Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
FACT,FACT II Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FACTU,FACT II Acquisition Corp. - Unit,NASDAQ,False,unit,nasdaqtrader
FACTW,FACT II Acquisition Corp. - Warrant,NASDAQ,False,warrant,nasdaqtrader
FACWW,Factorial Energy Inc. - Warrant,NASDAQ,False,warrant,nasdaqtrader
FAF,First American Corporation (New) Common Stock,N,False,common,nasdaqtrader
FAMI,"Farmmi, Inc. - Class A Ordinary Shares",NASDAQ,False,common,nasdaqtrader
FANG,"Diamondback Energy, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FAST,Fastenal Company - Common Stock,NASDAQ,False,common,nasdaqtrader
FATE,"Fate Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FATN,"FatPipe, Inc. - common stock",NASDAQ,False,common,nasdaqtrader
FAX,"abrdn Asia-Pacific Income Fund, Inc. Common Stock",A,False,common,nasdaqtrader
FBGL,FBS Global Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FBIN,"Fortune Brands Innovations, Inc. Common Stock",N,False,common,nasdaqtrader
FBIO,"Fortress Biotech, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FBIOP,"Fortress Biotech, Inc. - 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",NASDAQ,False,preferred,nasdaqtrader
FBIZ,"First Business Financial Services, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FBK,FB Financial Corporation Common Stock,N,False,common,nasdaqtrader
FBLA,"FB Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FBLG,"FibroBiologics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FBNC,First Bancorp - Common Stock,NASDAQ,False,common,nasdaqtrader
FBP,First BanCorp. New Common Stock,N,False,common,nasdaqtrader
FBRT,"Franklin BSP Realty Trust, Inc. Common Stock",N,False,common,nasdaqtrader
FBRT-PE,"Franklin BSP Realty Trust, Inc. 7.50% Series E Cumulative Redeemable Preferred Stock",N,False,preferred,nasdaqtrader
FBRX,"Forte Biosciences, Inc.  - Common Stock",NASDAQ,False,common,nasdaqtrader
FBYD,"Falcon's Beyond Global, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FBYDP,"Falcon's Beyond Global, Inc. - 11% Series B Cumulative Convertible Preferred Stock",NASDAQ,False,preferred,nasdaqtrader
FBYDW,"Falcon's Beyond Global, Inc. - Warrants",NASDAQ,False,warrant,nasdaqtrader
FC,Franklin Covey Company Common Stock,N,False,common,nasdaqtrader
FCAP,"First Capital, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FCBC,"First Community Bankshares, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FCBM,"First Carolina Financial Services, Inc. Common Stock",N,False,common,nasdaqtrader
FCCO,First Community Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
FCEL,"FuelCell Energy, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FCF,First Commonwealth Financial Corporation Common Stock,N,False,common,nasdaqtrader
FCFS,"FirstCash Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FCHL,Fitness Champs Holdings Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FCN,"FTI Consulting, Inc. Common Stock",N,False,common,nasdaqtrader
FCNCA,"First Citizens BancShares, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FCNCN,"First Citizens BancShares, Inc. - Depositary Shares, each representing a 1/40th interest in a share of 6.625% Non-Cumulative Perpetual Preferred Stock, Series E",NASDAQ,False,preferred,nasdaqtrader
FCNCO,"First Citizens BancShares, Inc. - 5.625% Non-Cumulative Perpetual Preferred Stock, Series C",NASDAQ,False,preferred,nasdaqtrader
FCNCP,"First Citizens BancShares, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 5.375% Non-Cumulative Perpetual Preferred Stock, Series A",NASDAQ,False,preferred,nasdaqtrader
FCPT,"Four Corners Property Trust, Inc. Common Stock",N,False,common,nasdaqtrader
FCRS,FutureCrest Acquisition Corp. Class A Ordinary Shares,N,False,common,nasdaqtrader
FCRS-U,"FutureCrest Acquisition Corp. Units, each consisting of one Class A ordinary share and one-quarter of one redeemable warrant",N,False,warrant,nasdaqtrader
FCRS-W,"FutureCrest Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",N,False,warrant,nasdaqtrader
FCUV,Focus Universal Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FCX,"Freeport-McMoRan, Inc. Common Stock",N,False,common,nasdaqtrader
FDBC,"Fidelity D & D Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FDMM,Freedom Metals Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FDMMU,Freedom Metals Acquisition Corp. - Units,NASDAQ,False,unit,nasdaqtrader
FDMMW,Freedom Metals Acquisition Corp. - Warrants,NASDAQ,False,warrant,nasdaqtrader
FDMT,"4D Molecular Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FDS,FactSet Research Systems Inc. Common Stock,N,False,common,nasdaqtrader
FDSB,"Fifth District Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FDUS,Fidus Investment Corporation - Closed End Fund,NASDAQ,False,common,nasdaqtrader
FDX,FedEx Corporation Common Stock,N,False,common,nasdaqtrader
FDXF,"FedEx Freight Holding Company, Inc. Common Stock",N,False,common,nasdaqtrader
FE,FirstEnergy Corp. Common Stock,N,False,common,nasdaqtrader
FEAM,"5E Advanced Materials, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FEBO,Fenbo Holdings Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FEDU,"Four Seasons Education (Cayman) Inc. American Depositary Shares, each ADS representing 10 ordinary shares",N,False,common,nasdaqtrader
FEED,"ENvue Medical, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FEIM,"Frequency Electronics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FELE,"Franklin Electric Co., Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FEMY,Femasys Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FENC,Fennec Pharmaceuticals Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FENG,"Phoenix New Media Limited American Depositary Shares, each representing 48 Class A ordinary shares.",N,False,common,nasdaqtrader
FER,Ferrovial N.V. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FERA,Fifth Era Acquisition Corp I - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FERAR,Fifth Era Acquisition Corp I - Rights,NASDAQ,False,right,nasdaqtrader
FERAU,Fifth Era Acquisition Corp I - Units,NASDAQ,False,unit,nasdaqtrader
FERG,Ferguson Enterprises Inc. Common Stock,N,False,common,nasdaqtrader
FET,"Forum Energy Technologies, Inc. Common Stock",N,False,common,nasdaqtrader
FF,FutureFuel Corp.  Common shares,N,False,common,nasdaqtrader
FFA,First Trust Enhanced Equity Income Fund Common Shares of Beneficial Interest,N,False,common,nasdaqtrader
FFAI,Faraday Future Intelligent Electric Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
FFBC,First Financial Bancorp. - Common Stock,NASDAQ,False,common,nasdaqtrader
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,N,False,preferred,nasdaqtrader
FFIN,"First Financial Bankshares, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FFIV,"F5, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FG,"F&G Annuities & Life, Inc. Common Stock",N,False,common,nasdaqtrader
FGBI,"First Guaranty Bancshares, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FGBIP,"First Guaranty Bancshares, Inc. - 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock",NASDAQ,False,preferred,nasdaqtrader
FGI,FGI Industries Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FGII,FG Imperii Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FGIIU,FG Imperii Acquisition Corp. - Units,NASDAQ,False,unit,nasdaqtrader
FGIIW,FG Imperii Acquisition Corp. - Warrants,NASDAQ,False,warrant,nasdaqtrader
FGIWW,FGI Industries Ltd. - warrant,NASDAQ,False,warrant,nasdaqtrader
FGL,Founder Group Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FGN,"F&G Annuities & Life, Inc. 7.950% Senior Notes due 2053",N,False,note,nasdaqtrader
FGNX,FG Nexus Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FGNXP,FG Nexus Inc. - 8.00% Cumulative Series A Preferred Stock,NASDAQ,False,preferred,nasdaqtrader
FGSN,"F&G Annuities & Life, Inc. 7.300% Junior Subordinated Notes due 2065",N,False,note,nasdaqtrader
FHB,"First Hawaiian, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FHI,"Federated Hermes, Inc. Common Stock",N,False,common,nasdaqtrader
FHN,First Horizon Corporation Common Stock,N,False,common,nasdaqtrader
FHN-PE,"First Horizon Corporation Depositary Shares, each representing a 1/4,000th interest in a share of Non-Cumulative Perpetual Preferred Stock, Series E",N,False,preferred,nasdaqtrader
FHN-PF,"First Horizon Corporation Depositary Shares, each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock, Series F",N,False,preferred,nasdaqtrader
FHN-PH,"First Horizon Corporation Depositary Shares each representing a 1/4,000th interest in a share of Non-Cumulative Perpetual Preferred Stock, Series H",N,False,preferred,nasdaqtrader
FHTX,Foghorn Therapeutics Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FIBK,"First Interstate BancSystem, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FICO,Fair Isaac Corporation Common Stock,N,False,common,nasdaqtrader
FIEE,"FiEE, Inc - Common Stock",NASDAQ,False,common,nasdaqtrader
FIG,"Figma, Inc. Class A Common Stock",N,False,common,nasdaqtrader
FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FIGS,"FIGS, Inc. Class A Common Stock",N,False,common,nasdaqtrader
FIGX,FIGX Capital Acquisition Corp. - Class A ordinary share,NASDAQ,False,common,nasdaqtrader
FIGXU,FIGX Capital Acquisition Corp. - Units,NASDAQ,False,unit,nasdaqtrader
FIGXW,FIGX Capital Acquisition Corp. - one-half of one redeemable warrant.,NASDAQ,False,warrant,nasdaqtrader
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,N,False,common,nasdaqtrader
FINV,FinVolution Group American Depositary Shares,N,False,common,nasdaqtrader
FINW,FinWise Bancorp - Common Stock,NASDAQ,False,common,nasdaqtrader
FIP,FTAI Infrastructure Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FIRY,Firy Inc. Class A Common Stock,N,False,common,nasdaqtrader
FIS,"Fidelity National Information Services, Inc. Common Stock",N,False,common,nasdaqtrader
FISI,"Financial Institutions, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FISK,"Empire State Realty OP, L.P. Series 250 Operating Partnership Units Representing Limited Partnership Interests",P,False,common,nasdaqtrader
FISN,"Deep Fission, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FISV,"Fiserv, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FITB,Fifth Third Bancorp Common Stock,N,False,common,nasdaqtrader
FITB-PA,"Fifth Third Bancorp Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock, Series A",N,False,preferred,nasdaqtrader
FITB-PI,Fifth Third Bancorp Depositary Share repstg 1/1000th Ownership Interest Perp Pfd Series I,N,False,preferred,nasdaqtrader
FITB-PK,"Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock, Series K",N,False,preferred,nasdaqtrader
FITB-PM,"Fifth Third Bancorp Depositary Shares Representing a 1/40th Ownership Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series M",N,False,preferred,nasdaqtrader
FIVE,"Five Below, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FIVN,"Five9, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FIX,"Comfort Systems USA, Inc. Common Stock",N,False,common,nasdaqtrader
FIZZ,National Beverage Corp. - Common Stock,NASDAQ,False,common,nasdaqtrader
FJDIU,ARC Group Securities Acquisition I - Units,NASDAQ,False,unit,nasdaqtrader
FJET,"Starfighters Space, Inc. Common Stock",A,False,common,nasdaqtrader
FKWL,Franklin Wireless Corp. - common stock,NASDAQ,False,common,nasdaqtrader
FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,N,False,common,nasdaqtrader
FLD,"Fold Holdings, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FLDDW,"Fold Holdings, Inc. - Warrant",NASDAQ,False,warrant,nasdaqtrader
FLEX,Flex Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FLG,"Flagstar Bank, N.A. Common Stock",N,False,common,nasdaqtrader
FLG-PA,"Flagstar Bank, N.A. Depositary shares, each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock",N,False,preferred,nasdaqtrader
FLG-PU,"Flagstar Bank, N.A. Bifurcated Option Note Unit SecuritiES",N,False,preferred,nasdaqtrader
FLGT,"Fulgent Genetics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLL,"Full House Resorts, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLNA,"Filana Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLNC,"Fluence Energy, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FLNG,FLEX LNG Ltd. Ordinary Shares,N,False,common,nasdaqtrader
FLNT,"Fluent, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLO,"Flowers Foods, Inc. Common Stock",N,False,common,nasdaqtrader
FLOC,Flowco Holdings Inc. Class A Common Stock,N,False,common,nasdaqtrader
FLR,Fluor Corporation Common Stock,N,False,common,nasdaqtrader
FLS,Flowserve Corporation Common Stock,N,False,common,nasdaqtrader
FLUT,Flutter Entertainment plc Ordinary Shares,N,False,common,nasdaqtrader
FLUX,"Flux Power Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLWS,"1-800-FLOWERS.COM, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FLX,BingEx Limited - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
FLXS,"Flexsteel Industries, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLY,Firefly Aerospace Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
FLYE,"Fly-E Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FLYW,Flywire Corporation - Voting Common Stock,NASDAQ,False,common,nasdaqtrader
FLYX,"flyExclusive, Inc. Class A Common Stock",A,False,common,nasdaqtrader
FLYX-W,"flyExclusive, Inc. Redeemable warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50 per share",A,False,warrant,nasdaqtrader
FLZH,"Flash Sports & Media Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FMAC,Future Money Acquisition Corporation - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
FMACR,Future Money Acquisition Corporation - Rights,NASDAQ,False,right,nasdaqtrader
FMACU,Future Money Acquisition Corporation - Units,NASDAQ,False,unit,nasdaqtrader
FMAO,"Farmers & Merchants Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FMBH,"First Mid Bancshares, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FMC,FMC Corporation Common Stock,N,False,common,nasdaqtrader
FMFC,Kandal M Venture Limited - Class A ordinary Shares,NASDAQ,False,common,nasdaqtrader
FMN,Federated Hermes Premier Municipal Income Fund,N,False,common,nasdaqtrader
FMNB,Farmers National Banc Corp. - Common Stock,NASDAQ,False,common,nasdaqtrader
FMS,Fresenius Medical Care AG American Depositary Shares (Each representing 1/2 of an Ordinary Share),N,False,common,nasdaqtrader
FMST,Foremost Clean Energy Ltd. - Common Shares,NASDAQ,False,common,nasdaqtrader
FMSTW,Foremost Clean Energy Ltd. - Warrant,NASDAQ,False,warrant,nasdaqtrader
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,N,False,common,nasdaqtrader
FMY,First Trust Mortgage Income Fund Common Shares of Beneficial Interest,N,False,common,nasdaqtrader
FN,Fabrinet Ordinary Shares,N,False,common,nasdaqtrader
FNB,F.N.B. Corporation Common Stock,N,False,common,nasdaqtrader
FND,"Floor & Decor Holdings, Inc. Common Stock",N,False,common,nasdaqtrader
FNF,"Fidelity National Financial, Inc. Common Stock",N,False,common,nasdaqtrader
FNGD,"MicroSectors FANG  Index -3X Inverse Leveraged ETNs due January 8, 2038",P,False,common,nasdaqtrader
FNGO,"MicroSectors FANG  Index 2X Leveraged ETNs due January 8, 2038",P,False,common,nasdaqtrader
FNGR,"FingerMotion, Inc. - common stock",NASDAQ,False,common,nasdaqtrader
FNKO,"Funko, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
FNLC,"First Bancorp, Inc (ME) - Common Stock",NASDAQ,False,common,nasdaqtrader
FNRN,First Northern Community Bancorp - Common stock,NASDAQ,False,common,nasdaqtrader
FNUC,Frontier Nuclear and Minerals Inc. - Common Shares,NASDAQ,False,common,nasdaqtrader
FNV,Franco-Nevada Corporation,N,False,common,nasdaqtrader
FNWB,First Northwest Bancorp - Common Stock,NASDAQ,False,common,nasdaqtrader
FNWD,Finward Bancorp - common stock,NASDAQ,False,common,nasdaqtrader
FOA,Finance of America Companies Inc. Class A Common Stock,N,False,common,nasdaqtrader
FOCL,"EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share",NASDAQ,False,common,nasdaqtrader
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc. Common Stock",N,False,common,nasdaqtrader
FOFO,"Hang Feng Technology Innovation Co., Ltd. - Ordinary Shares",NASDAQ,False,common,nasdaqtrader
FOIL,"Londian Wason New Energy Tech Inc. American Depositary Shares, each representing five Ordinary Shares",N,False,common,nasdaqtrader
FOR,Forestar Group Inc Common Stock,N,False,common,nasdaqtrader
FORM,"FormFactor, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
FORR,"Forrester Research, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
